ID,int_rc
10343,0.2610085003518652
10344,0.04996338369135831
10345,0.2774229607691521
10346,0.15835522115515538
10347,0.023597442184546732
10348,0.02334622148735039
10349,0.27235738638089885
10350,0.022423788655190874
10351,0.023976307531499708
10352,0.2577818678153809
10353,0.3043164731117119
10354,0.028099065023614228
10355,0.1561000950153534
10356,0.02311509582328792
10357,0.27643148433358616
10358,0.24599801906705013
10359,0.038945210709816595
10360,0.14414847636824127
10361,0.025714710753524328
10362,0.08909267949753955
10363,0.24449801517107164
10364,0.26059083285902307
10365,0.02477521659144545
10366,0.2506711603233298
10367,0.2433728593232661
10368,0.19433128259125199
10369,0.023697188457095376
10370,0.026351199767360896
10371,0.22400483008760144
10372,0.025116127083978396
10373,0.029858915821761457
10374,0.025332835322631597
10375,0.23495121808347924
10376,0.023220135192475504
10377,0.023720644442293087
10378,0.24642081049589265
10379,0.12284030969777625
10380,0.234999695075663
10381,0.25302674271505593
10382,0.27991663910477627
10383,0.026273999648331704
10384,0.03461480086713829
10385,0.3171889332619458
10386,0.27940259742157125
10387,0.21320250559244247
10388,0.24118506977488918
10389,0.2378714729032919
10390,0.024221864531080668
10391,0.022987130798535895
10392,0.25490042236530597
10393,0.22449389320040333
10394,0.27251264211819864
10395,0.204522182253616
10396,0.2575464285264806
10397,0.03027714159185387
10398,0.24799459481078967
10399,0.02517712641568151
10400,0.024756624747697374
10401,0.04032979757887084
10402,0.2511960936668913
10403,0.19128516492987377
10404,0.027686436626235867
10405,0.1317486381323465
10406,0.031017727458861687
10407,0.023185533496731848
10408,0.07931347833880933
10409,0.23912334174609545
10410,0.2737515349827648
10411,0.20997003475110462
10412,0.022892742926253203
10413,0.22739234986671475
10414,0.2541450390249904
10415,0.035646784550831895
10416,0.032984611118813255
10417,0.0269497463366873
10418,0.08054190103619309
10419,0.24001658891986258
10420,0.2758264515561161
10421,0.24285893424645694
10422,0.02509662525541525
10423,0.25307899080774054
10424,0.024216685838006867
10425,0.19560860182902096
10426,0.06507868220355394
10427,0.24958687755627373
10428,0.024138113503437413
10429,0.029417023597453636
10430,0.24570642771212503
10431,0.23577598887773576
10432,0.27244678420622276
10433,0.041049086794921016
10434,0.02364958953646702
10435,0.022820687844515977
10436,0.24415694725714857
10437,0.023780185534863555
10438,0.26166357829628406
10439,0.02336352689746084
10440,0.026948636316645867
10441,0.024395066791253698
10442,0.023437028967689427
10443,0.24221772729807264
10444,0.022703600327544746
10445,0.036195781136601254
10446,0.04051759695698651
10447,0.22255217850173858
10448,0.24047289764568716
10449,0.09858578517634055
10450,0.0580158769938143
10451,0.13274330347676244
10452,0.031453639371799555
10453,0.12273504772961318
10454,0.2785764468430226
10455,0.24166507334119666
10456,0.21463550755746855
10457,0.02385456878914578
10458,0.23938998837276806
10459,0.023056519185168857
10460,0.026700530916343154
10461,0.02293008285001271
10462,0.02389555957880866
10463,0.27011293036741985
10464,0.24293034671727878
10465,0.23248239061028383
10466,0.02314397285021027
10467,0.043426757584369924
10468,0.2746585440628314
10469,0.022718062792065907
10470,0.29634587570745113
10471,0.02268541945844604
10472,0.025576132353960186
10473,0.2531573207703236
10474,0.026097947098768375
10475,0.2087445991526838
10476,0.2643840872329555
10477,0.20235833203622572
10478,0.025481458532999855
10479,0.22750772093222232
10480,0.026664402552673626
10481,0.12882609162580264
10482,0.19508056057523415
10483,0.022480786509752982
10484,0.24102731907423494
10485,0.03260625373486794
10486,0.027758684420992247
10487,0.025826871452365476
10488,0.024915192998078442
10489,0.2629304323825705
10490,0.02276379411545397
10491,0.21681529024787052
10492,0.0281315985948608
10493,0.2589983614629918
10494,0.2206276522025351
10495,0.07532271675357365
10496,0.24556597424226864
10497,0.24144218668200132
10498,0.2564922737137104
10499,0.024060863439629057
10500,0.03242679704330571
10501,0.022641691307572598
10502,0.02394870012247752
10503,0.21846501995286402
10504,0.04470181903509299
10505,0.18826356623469076
10506,0.2419203216985537
10507,0.08422010464655176
10508,0.026009975558407988
10509,0.02462145447198774
10510,0.23094957944426914
10511,0.23746632222844194
10512,0.027033281455994047
10513,0.033731746836060006
10514,0.02322689034744276
10515,0.20510831104957958
10516,0.23655142392264844
10517,0.2524650525175973
10518,0.025435511334662878
10519,0.229112722721342
10520,0.23201436786984833
10521,0.028437698288611746
10522,0.23846077053501674
10523,0.24655122441493987
10524,0.25180554038622055
10525,0.02692199647463104
10526,0.22174717986048006
10527,0.02287868941168996
10528,0.2488008195139157
10529,0.02612711227301613
10530,0.029878997157683666
10531,0.24113167016796636
10532,0.2309596594052471
10533,0.14133730412394266
10534,0.24682823956034092
10535,0.022825027427233188
10536,0.027253139143419716
10537,0.04100708146832485
10538,0.2534823361433983
10539,0.22466583834638884
10540,0.22447420978760008
10541,0.023248948547428455
10542,0.20863128065835204
10543,0.059918312678942084
10544,0.04383090233702722
10545,0.2558887411489205
10546,0.023939451935832266
10547,0.24128544890593465
10548,0.21289314714341293
10549,0.02293745467066155
10550,0.26948875403216765
10551,0.23522860706733598
10552,0.02370574288238221
10553,0.24370385514713222
10554,0.25380393128072914
10555,0.03304847751722551
10556,0.023062721135733825
10557,0.2718128869030191
10558,0.2503970410800835
10559,0.24082197601072003
10560,0.24738663605458205
10561,0.023839939784881428
10562,0.23001480848431416
10563,0.24108412073426455
10564,0.023204695135432437
10565,0.25837626066227104
10566,0.25816868461908277
10567,0.03519702386704023
10568,0.27745910053567757
10569,0.02611284124380684
10570,0.2648629265721418
10571,0.2209017086557548
10572,0.24435183646424172
10573,0.2590085612027584
10574,0.026822732241904953
10575,0.022836462039741143
10576,0.02306327242345721
10577,0.2611469092876068
10578,0.23285205377889903
10579,0.2554822008127136
10580,0.23056895421969775
10581,0.022985546057066777
10582,0.02325673805090049
10583,0.23682239518043774
10584,0.22974547531402595
10585,0.254561326861933
10586,0.026770644410839952
10587,0.09102779414600472
10588,0.03291647599957376
10589,0.04209906096230262
10590,0.2474056143536674
10591,0.2491526750258745
10592,0.2508906329489358
10593,0.2691749466311504
10594,0.26171878994362663
10595,0.2231769376235302
10596,0.04959539100718785
10597,0.18885172435478534
10598,0.055091304702479624
10599,0.24755637765859234
10600,0.023514333465143228
10601,0.25326560920137203
10602,0.028145780467193682
10603,0.023155000258796115
10604,0.26862916381776547
10605,0.023193873556176494
10606,0.26135146392703
10607,0.02466560937913785
10608,0.23363650756135654
10609,0.24808061805854445
10610,0.03940800570999992
10611,0.11181040522356189
10612,0.27213684574196956
10613,0.023469439047733843
10614,0.22308953529227357
10615,0.2538843286121971
10616,0.24214024111061594
10617,0.02276517162124663
10618,0.23455541932333637
10619,0.24131273897740968
10620,0.24928380436956019
10621,0.023977135774179453
10622,0.0265646972051532
10623,0.023836351595204138
10624,0.2431408173682278
10625,0.039392270899392956
10626,0.24670514069953692
10627,0.022840112897532037
10628,0.2674410930487914
10629,0.2605277934772941
10630,0.21493845033365197
10631,0.022953989938348535
10632,0.25574391179181705
10633,0.030827446257020302
10634,0.16292255216491747
10635,0.02594798790813282
10636,0.031379531528286354
10637,0.0586669946717049
10638,0.23731766237970467
10639,0.022774400994978867
10640,0.02555772234042716
10641,0.26388342189746256
10642,0.26002638801103756
10643,0.2585078508654731
10644,0.023002427222759025
10645,0.023443303968665983
10646,0.025769126744222416
10647,0.02288550945684929
10648,0.2098184538830697
10649,0.024418413016499756
10650,0.028199313213166946
10651,0.20957119665491108
10652,0.022986717387297968
10653,0.025591013056745677
10654,0.023890038764029342
10655,0.040853371930915386
10656,0.03211081620014101
10657,0.276490642336423
10658,0.030935781541060577
10659,0.022621859790993
10660,0.023640622063586504
10661,0.027262024038479892
10662,0.24637397357625418
10663,0.24216288100604902
10664,0.026388140274811313
10665,0.02304108350897961
10666,0.02979944288889867
10667,0.023581440238816614
10668,0.023998118318640457
10669,0.2836336846621707
10670,0.02556249781390737
10671,0.03542414869358347
10672,0.024142393970209966
10673,0.09919270807285556
10674,0.24797776543150893
10675,0.27899778708940254
10676,0.22951025551717552
10677,0.023104207009648766
10678,0.24223988175882671
10679,0.28361255562485044
10680,0.060870530886667745
10681,0.2169446676693111
10682,0.022636733364450545
10683,0.254657910423596
10684,0.02291065476496361
10685,0.24634186708924194
10686,0.023815857939587765
10687,0.1346531199975249
10688,0.023146660761614184
10689,0.2410231297728095
10690,0.25727665486095846
10691,0.24299443865260975
10692,0.2221516915037955
10693,0.03061062688667358
10694,0.2556929549841155
10695,0.2699231608729071
10696,0.25558647531671186
10697,0.028395340913355084
10698,0.24945628234720787
10699,0.2621100146384487
10700,0.25005866633897017
10701,0.27924972408539145
10702,0.23898102372667432
10703,0.2262181713483651
10704,0.03270938584571236
10705,0.21580660444018984
10706,0.22488435154019468
10707,0.027129944699597924
10708,0.2345376620290477
10709,0.025983794488450816
10710,0.02353881653237975
10711,0.21432951648642917
10712,0.09875181928052378
10713,0.029451442851258697
10714,0.022808909141827125
10715,0.2448892181449076
10716,0.22153052940005394
10717,0.21628215281794866
10718,0.2154462229413879
10719,0.23175279616068375
10720,0.0267031660868403
10721,0.03032347467047642
10722,0.036042274943602494
10723,0.023414411948288215
10724,0.2473795562012997
10725,0.028823786971679075
10726,0.03210640642696003
10727,0.024776944488369333
10728,0.21546780285754855
10729,0.26702926522328146
10730,0.09897410292520428
10731,0.03216303605887332
10732,0.23109378509646694
10733,0.23830684832180668
10734,0.24997081675256597
10735,0.2608099617173647
10736,0.24261612881355105
10737,0.27156930329204415
10738,0.025778404281899987
10739,0.23001135727788496
10740,0.038484267963967894
10741,0.041067425090566836
10742,0.24750661130118393
10743,0.06235547173836478
10744,0.20518545943343913
10745,0.022626886465005575
10746,0.24949149327331785
10747,0.254841575597823
10748,0.02862650100868929
10749,0.26424180932189095
10750,0.023871406404166805
10751,0.0261291906076315
10752,0.0240671452301071
10753,0.2486276188142692
10754,0.025693804190934286
10755,0.02334622148735045
10756,0.2341302398112851
10757,0.02308814983059096
10758,0.2583288063823785
10759,0.023987557929506742
10760,0.036604975954166286
10761,0.027972423955575185
10762,0.24661378865710892
10763,0.24156873373537713
10764,0.022727566894924285
10765,0.023785153319759347
10766,0.24400262169902803
10767,0.2436445868589382
10768,0.07422360220534877
10769,0.023664282697222785
10770,0.24500679885038137
10771,0.02294703128873021
10772,0.08055526881898543
10773,0.0300882190950567
10774,0.026115265908390774
10775,0.24928991777433146
10776,0.24147767209740248
10777,0.03830610496880445
10778,0.03416695996410082
10779,0.25781311269075335
10780,0.2657692860558991
10781,0.024152128698339864
10782,0.2496054232917355
10783,0.2574708932978141
10784,0.2388219345826251
10785,0.037457145996718996
10786,0.24989205775638812
10787,0.02271592783399517
10788,0.2726735408614907
10789,0.23318685810266335
10790,0.24445904419743403
10791,0.027161729825522507
10792,0.2936268597675998
10793,0.2223768829314712
10794,0.03002607230030936
10795,0.23973793176498331
10796,0.02376576540157938
10797,0.23897976096883974
10798,0.06776357188823136
10799,0.256955238416603
10800,0.023676699744578797
10801,0.023318437393205306
10802,0.02583047203294153
10803,0.022712897584505388
10804,0.023837110633466933
10805,0.26572435407467654
10806,0.25435528722479434
10807,0.23024166785109182
10808,0.2599419710813551
10809,0.2595828881457632
10810,0.19421884582009813
10811,0.03044553538665094
10812,0.14555177247948786
10813,0.26302335941338467
10814,0.24958303036508708
10815,0.023249500013239735
10816,0.249566556737788
10817,0.02722593000095489
10818,0.025478206126194516
10819,0.2685580942993483
10820,0.07312476479301121
10821,0.026840072773639683
10822,0.023461715629318463
10823,0.03049488339954093
10824,0.024845580736155667
10825,0.02773846802369627
10826,0.023041428050813714
10827,0.023927926418174136
10828,0.2631206242493323
10829,0.260506046717715
10830,0.023414549854255323
10831,0.023732579765589054
10832,0.25709204408775854
10833,0.02729673196718024
10834,0.26685287077477277
10835,0.02377563176962235
10836,0.24718321760443138
10837,0.25178663856942407
10838,0.1569595100457798
10839,0.26987410143454127
10840,0.02275139671146362
10841,0.2661475361436227
10842,0.24942817407458692
10843,0.24790720461457316
10844,0.24735330238075295
10845,0.24667684973886825
10846,0.025013231247630826
10847,0.23061261069902317
10848,0.0230408078756606
10849,0.14590065382160175
10850,0.2596359330446907
10851,0.023216412998045607
10852,0.023066304515358876
10853,0.023078570868068488
10854,0.2392240022493717
10855,0.2493019475355067
10856,0.025965302225115616
10857,0.030555265390315334
10858,0.2654054706338717
10859,0.0235925449902206
10860,0.24406211660335758
10861,0.24740453267489834
10862,0.02338752091485729
10863,0.02546727263754952
10864,0.023419514491037772
10865,0.23574234471260921
10866,0.24781077334454593
10867,0.025707303374959363
10868,0.27193562727392756
10869,0.250398818800121
10870,0.022644445738848044
10871,0.022630604854815564
10872,0.035853231720433934
10873,0.2510263436354985
10874,0.02451249820409619
10875,0.23211398571890385
10876,0.24231503658039483
10877,0.2325370430829337
10878,0.25243761393102404
10879,0.15585238361694717
10880,0.24260392244130555
10881,0.026933928752177337
10882,0.2641177932735968
10883,0.2699187931230138
10884,0.026121708637986466
10885,0.2558378732316448
10886,0.024008609877014874
10887,0.24043259711765763
10888,0.024160966040549407
10889,0.02332877871105222
10890,0.02495584435673002
10891,0.18116750717092575
10892,0.027203441777555952
10893,0.2552100466757627
10894,0.2601994597519217
10895,0.023657936309571463
10896,0.25496434436858656
10897,0.23932370571510883
10898,0.046720117299985195
10899,0.02346916320958087
10900,0.25127490270873454
10901,0.024494191147317386
10902,0.023508816297706233
10903,0.0254082492124379
10904,0.024843161394340126
10905,0.023382487604326506
10906,0.022347593808697903
10907,0.049505537846756986
10908,0.033296157591557574
10909,0.25784016609945953
10910,0.17523261410841715
10911,0.025452395121417466
10912,0.21198076733806973
10913,0.2648610105596723
10914,0.02318897978766247
10915,0.02605139671030616
10916,0.23790687075874606
10917,0.027949211747275625
10918,0.026800745195155587
10919,0.02592721141239315
10920,0.0446777167324038
10921,0.023189806900550856
10922,0.2527216609689302
10923,0.260081569980034
10924,0.2456991689389635
10925,0.023731751873921833
10926,0.19972898166810146
10927,0.178073639064447
10928,0.2697118133458191
10929,0.027138966501094722
10930,0.21763136679355233
10931,0.259416673663992
10932,0.2471408504186998
10933,0.23967472689455485
10934,0.2382168014438831
10935,0.025396071624286216
10936,0.04617479259293534
10937,0.23015143280909317
10938,0.22699767702977142
10939,0.023012418349594894
10940,0.25045314023100607
10941,0.03629588499503629
10942,0.24038860021374991
10943,0.25408446920336836
10944,0.10967205339165399
10945,0.026452601221378665
10946,0.06242422613059306
10947,0.02446517737866049
10948,0.2236145935405937
10949,0.23673806213304044
10950,0.25427205427287075
10951,0.024322823804426685
10952,0.26035173441597514
10953,0.27007381413727943
10954,0.2363833189297625
10955,0.023125778087129914
10956,0.25919598308351455
10957,0.02606767506573128
10958,0.25005303968191056
10959,0.24377731188830354
10960,0.2473156441534288
10961,0.2480154598751474
10962,0.25323873384227075
10963,0.02294021051567272
10964,0.25534829875527015
10965,0.04017527218049346
10966,0.027317418882862217
10967,0.029713346928981532
10968,0.27613013260352376
10969,0.034882278280931225
10970,0.25503493384045245
10971,0.0421805964355836
10972,0.06969006957267794
10973,0.02287193833534646
10974,0.24523408055831059
10975,0.024826641016885365
10976,0.2299896917709825
10977,0.04744211179689829
10978,0.23941691146060062
10979,0.23553664862918322
10980,0.24712934979957754
10981,0.2501170085926665
10982,0.27471387119569673
10983,0.22488958454440644
10984,0.02275298080933618
10985,0.03314516678412388
10986,0.2464741318755044
10987,0.0252831643952067
10988,0.022997397272708962
10989,0.25821942413690835
10990,0.07655443437776771
10991,0.02398845520995888
10992,0.02343192626997651
10993,0.2430826725532253
10994,0.24575822226278712
10995,0.2524985350120302
10996,0.02481710226941826
10997,0.0231499000561101
10998,0.031237564519807283
10999,0.026438807360719466
11000,0.2205229953896664
11001,0.24337862716082137
11002,0.03417061269357459
11003,0.24884782174928977
11004,0.26664214590871654
11005,0.24666309760853125
11006,0.2422975647900641
11007,0.023006699269595494
11008,0.02923694806865828
11009,0.2485782675375793
11010,0.035571788590833486
11011,0.0230652708458738
11012,0.2526760787659182
11013,0.022776260662798854
11014,0.24167843324163127
11015,0.25446406135850386
11016,0.25564866939638625
11017,0.23429470374611489
11018,0.023127087539540996
11019,0.2760381128197415
11020,0.02623727430544738
11021,0.02514060903500151
11022,0.23858259355282616
11023,0.029911212419872796
11024,0.246850739656456
11025,0.03066194396123132
11026,0.25605909124608406
11027,0.19384894817613102
11028,0.2550353315480016
11029,0.2551988086907307
11030,0.2668773448656438
11031,0.022910172515861575
11032,0.023084910883008545
11033,0.027750417149142798
11034,0.2353109182423975
11035,0.26529809856646697
11036,0.2558979993124312
11037,0.2752241907349208
11038,0.25503732008917324
11039,0.02306816512510269
11040,0.02340372433614036
11041,0.24675661751326347
11042,0.024477749832696585
11043,0.024565971951066426
11044,0.24735998865204567
11045,0.2348040699796557
11046,0.11205518956796631
11047,0.25254271853704335
11048,0.023253498156143908
11049,0.026611288941471915
11050,0.026543690551855268
11051,0.26533089373273355
11052,0.023471507838086384
11053,0.2397226648235016
11054,0.2574292875763089
11055,0.25531318608058035
11056,0.24669011098190485
11057,0.03863275504567956
11058,0.2454133911088084
